"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"US-GOV-1-532-LAG-I-809-99-00018-9","IMPROVED QUALITY OF KEY NATURAL RESOURCES IN SELECT AREAS","United States Agency for International Development (USAID)","-13,754",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-LAG-I-809-99-00018-9",3
"US-GOV-1-532-LAG-I-816-99-00019-7","IMPROVED QUALITY OF KEY NATURAL RESOURCES IN SELECT AREAS","United States Agency for International Development (USAID)","-12,459",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-LAG-I-816-99-00019-7",3
"US-GOV-1-532-MOD-20-AWARD-FONG","Administration and Oversight","United States Agency for International Development (USAID)",750,750,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-MOD-20-AWARD-FONG",2
"US-GOV-1-532-MOD-TELEPHONE-FY20","Administration and Oversight","United States Agency for International Development (USAID)","2,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-MOD-TELEPHONE-FY20",2
"US-GOV-1-532-MOD-TELEPHONE-FY21","Administration and Oversight","United States Agency for International Development (USAID)",665,664,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-MOD-TELEPHONE-FY21",3
"US-GOV-1-532-PCE-I-00-99-00002-00-1","More secure lives and livelihoods for Jamaicans affected by","United States Agency for International Development (USAID)","-24,952",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-PCE-I-00-99-00002-00-1",3
"US-GOV-1-532-S-00-13-00003-00","Administration and Oversight","United States Agency for International Development (USAID)","2,389","2,389","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-S-00-13-00003-00",3
"US-GOV-1-532-TA-532-2004-2026-1","IMPROVE BUSINESS ENVIRONMENT FOR DEVELOPING SECTORS","United States Agency for International Development (USAID)",-150,360,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-TA-532-2004-2026-1",3
"US-GOV-1-532-TR-MOTORPOOL-RICHARDS","Improve Education of Targeted Jam Youth","United States Agency for International Development (USAID)",342,342,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-532-TR-MOTORPOOL-RICHARDS",3
"US-GOV-1-538-IL-RDOAG-PANCAP-2020-00001","HIV/AIDS","United States Agency for International Development (USAID)","202,610","202,609","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-538-IL-RDOAG-PANCAP-2020-00001",3
"US-GOV-1-58FA95EAB3C4","Staff Travel Costs","United States Agency for International Development (USAID)","2,963","1,686","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-58FA95EAB3C4",3
"US-GOV-1-598-MOD-598-0023-3-05122","REGIONAL INITIATIVES TO IMPROVE EDUCATION AND TRAINING","United States Agency for International Development (USAID)",-280,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-598-MOD-598-0023-3-05122",3
"US-GOV-1-5A94E06A0326","Staff Travel Costs","United States Agency for International Development (USAID)","4,007","10,073","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-5A94E06A0326",3
"US-GOV-1-5CB0203E603A","Staff Travel Costs","United States Agency for International Development (USAID)","2,131",561,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-5CB0203E603A",2
"US-GOV-1-6236FFBD874B","Administrative Costs","United States Agency for International Development (USAID)","8,024,049","9,882,192","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-6236FFBD874B",3
"US-GOV-1-6C1F4B403C8F","Staff Travel Costs","United States Agency for International Development (USAID)",636,636,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-6C1F4B403C8F",3
"US-GOV-1-7200AA18N00001","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","49,693,812","44,571,728","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA18N00001",3
"US-GOV-1-7200AA19C00088","Development Assistance","United States Agency for International Development (USAID)","5,841,655","5,491,795","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19C00088",3
"US-GOV-1-7200AA19CA00002","TMEC: Meeting Targets and Maintaining Epidemic Control (EpiC)","United States Agency for International Development (USAID)","764,467,970","601,215,170","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19CA00002",2
"US-GOV-1-7200AA19CA00004","Translating Data for Implementation (DFI)","United States Agency for International Development (USAID)","82,294,296","70,848,784","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19CA00004",2
"US-GOV-1-7200AA19CA00022","DIMS3","United States Agency for International Development (USAID)","11,092,012","8,517,839","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19CA00022",3
"US-GOV-1-7200AA19F00014","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","202,113,940","160,020,980","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19F00014",2
"US-GOV-1-7200AA19M00019","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","112,197,256","76,011,920","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA19M00019",3
"US-GOV-1-7200AA20F00012","Strengthening Utilities and Promoting Energy Reform (SUPER)","United States Agency for International Development (USAID)","4,922,882","3,051,185","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA20F00012",2
"US-GOV-1-7200AA20N00003","USAID/LAC Bureau Institutional Support Contract","United States Agency for International Development (USAID)","13,337,554","10,954,821","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA20N00003",2
"US-GOV-1-720201350253","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","6,834,796","3,060,652","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350253",3
"US-GOV-1-720201350294","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","2,491,702","3,254,486","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350294",3
"US-GOV-1-720201350327","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)",505,505,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350327",3
"US-GOV-1-720201350679","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)",84,84,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350679",3
"US-GOV-1-720201350692","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","38,696,400","40,152,088","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350692",3
"US-GOV-1-720201350694","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","1,014,711","1,755,723","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350694",3
"US-GOV-1-720201350729","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","6,931","16,383","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350729",3
"US-GOV-1-720201350730","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","157,115","196,865","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350730",3
"US-GOV-1-720201350810","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)",-449,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350810",3
"US-GOV-1-720201350854","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","6,954","3,663","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350854",3
"US-GOV-1-720201350894","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","2,228","2,228","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350894",3
"US-GOV-1-720201350895","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","-1,278","160,620","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350895",3
"US-GOV-1-720201350938","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","10,834","58,092","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350938",3
"US-GOV-1-720201350963","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","602,873","487,227","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201350963",3
"US-GOV-1-720201351016","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","4,662,991","8,447,569","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351016",3
"US-GOV-1-720201351019","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","23,579,222","24,792,328","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351019",3
"US-GOV-1-720201351063","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)",365,365,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351063",3
"US-GOV-1-720201351079","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","-8,664",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351079",3
"US-GOV-1-720201351084","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","4,129,398","4,451,607","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351084",3
"US-GOV-1-720201351086","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","14,843,131","16,658,008","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351086",3
"US-GOV-1-720201351089","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","128,927","1,078,298","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351089",3
"US-GOV-1-720201351090","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","11,894,525","11,392,586","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351090",3
"US-GOV-1-720201351129","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","4,610","55,051","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351129",3
"US-GOV-1-720201351130","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","-291,801","156,575","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351130",3
"US-GOV-1-720201351300","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","130,229","168,053","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351300",3
"US-GOV-1-720201351372","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","36,149","22,185","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351372",3
"US-GOV-1-720201351380","USAID Pay and Benefits","United States Agency for International Development (USAID)","7,256,679","7,891,245","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351380",3
"US-GOV-1-720201351382","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","707,158,200","704,589,300","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351382",3
"US-GOV-1-720201351406","USAID Pay and Benefits","United States Agency for International Development (USAID)","11,607,396","12,295,387","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351406",3
"US-GOV-1-720201351408","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","31,750,300","29,597,688","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351408",3
"US-GOV-1-720201351412","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","5,279,196","6,783,226","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351412",3
"US-GOV-1-720201351445","USAID Pay and Benefits","United States Agency for International Development (USAID)","12,220","25,135","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351445",3
"US-GOV-1-720201351446","USAID Pay and Benefits","United States Agency for International Development (USAID)","160,460","194,248","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351446",3
"US-GOV-1-720201351502","USAID Pay and Benefits","United States Agency for International Development (USAID)","11,290,950","16,878,114","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351502",3
"US-GOV-1-720201351504","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","51,985,900","65,536,448","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351504",3
"US-GOV-1-720201351529","USAID Travel and Transportation","United States Agency for International Development (USAID)","9,378,704","8,870,348","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351529",3
"US-GOV-1-720201351533","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","52,169,632","59,593,104","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351533",3
"US-GOV-1-720201351571","USAID Travel and Transportation","United States Agency for International Development (USAID)","5,618,259","5,043,523","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351571",3
"US-GOV-1-720201351574","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","19,224,724","15,955,292","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351574",3
"US-GOV-1-720201351576","USAID Travel and Transportation","United States Agency for International Development (USAID)","710,525","850,520","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351576",3
"US-GOV-1-720201351614","USAID Travel and Transportation","United States Agency for International Development (USAID)",77,17,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351614",3
"US-GOV-1-720201351615","USAID Travel and Transportation","United States Agency for International Development (USAID)","-29,554","26,660","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351615",3
"US-GOV-1-720201351689","USAID Travel and Transportation","United States Agency for International Development (USAID)","5,146,889","5,787,773","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351689",3
"US-GOV-1-720201351692","USAID Travel and Transportation","United States Agency for International Development (USAID)","16,694,083","18,714,096","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351692",3
"US-GOV-1-720201351706","USAID Travel and Transportation","United States Agency for International Development (USAID)","241,603","373,734","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351706",3
"US-GOV-1-720201351709","USAID Travel and Transportation","United States Agency for International Development (USAID)","2,042,111","2,679,694","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351709",3
"US-GOV-1-720201351739","USAID Travel and Transportation","United States Agency for International Development (USAID)","60,546","27,408","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201351739",3
"US-GOV-1-720201450253","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","10,378,293","8,826,141","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450253",3
"US-GOV-1-720201450294","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","10,628,721","1,807,158","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450294",3
"US-GOV-1-720201450327","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)",600,600,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450327",3
"US-GOV-1-720201450328","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)",-51,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450328",3
"US-GOV-1-720201450428","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","280,263","224,105","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450428",3
"US-GOV-1-720201450654","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","1,492,169","1,026,580","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450654",3
"US-GOV-1-720201450690","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","4,800,557","4,518,245","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450690",3
"US-GOV-1-720201450692","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","35,394,244","34,735,080","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450692",3
"US-GOV-1-720201450693","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","13,110","249,351","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450693",3
"US-GOV-1-720201450694","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","1,307,119","1,342,375","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450694",3
"US-GOV-1-720201450729","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","-10,202","4,939","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450729",3
"US-GOV-1-720201450730","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","64,198","148,295","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450730",3
"US-GOV-1-720201450866","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","9,533,128","9,629,029","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450866",3
"US-GOV-1-720201450868","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","11,609,618","14,082,430","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450868",3
"US-GOV-1-720201450894","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)",654,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450894",3
"US-GOV-1-720201450895","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","2,948","6,416","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450895",3
"US-GOV-1-720201450963","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","331,229","529,587","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201450963",3
"US-GOV-1-720201451016","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","7,560,430","6,957,717","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451016",3
"US-GOV-1-720201451019","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","21,577,060","22,044,268","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451019",3
"US-GOV-1-720201451064","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)",131,131,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451064",3
"US-GOV-1-720201451084","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","1,095,000","1,992,231","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451084",3
"US-GOV-1-720201451086","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","10,520,230","12,528,516","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451086",3
"US-GOV-1-720201451089","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","699,903","474,161","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451089",3
"US-GOV-1-720201451090","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","7,629,772","9,364,119","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451090",3
"US-GOV-1-720201451112","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","243,861","278,585","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451112",3
"US-GOV-1-720201451129","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","-12,208",-431,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451129",3
"US-GOV-1-720201451130","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","-3,815","19,545","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451130",3
"US-GOV-1-720201451300","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","95,526","58,185","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451300",3
"US-GOV-1-720201451372","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","133,747","43,321","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451372",3
"US-GOV-1-720201451380","USAID Pay and Benefits","United States Agency for International Development (USAID)","12,261,044","8,322,367","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451380",3
"US-GOV-1-720201451382","USAID Pay and Benefits","United States Agency for International Development (USAID)","725,749,200","696,214,340","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451382",3
"US-GOV-1-720201451406","USAID Pay and Benefits","United States Agency for International Development (USAID)","7,216,981","8,262,716","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451406",3
"US-GOV-1-720201451408","USAID Pay and Benefits","United States Agency for International Development (USAID)","28,909,748","26,714,232","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451408",3
"US-GOV-1-720201451412","USAID Pay and Benefits","United States Agency for International Development (USAID)","4,772,281","5,051,242","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451412",3
"US-GOV-1-720201451445","USAID Pay and Benefits","United States Agency for International Development (USAID)","13,100","4,278","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451445",3
"US-GOV-1-720201451446","USAID Pay and Benefits","United States Agency for International Development (USAID)","232,537","223,854","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451446",3
"US-GOV-1-720201451504","USAID Pay and Benefits","United States Agency for International Development (USAID)","40,770,000","50,458,800","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451504",3
"US-GOV-1-720201451529","USAID Travel and Transportation","United States Agency for International Development (USAID)","12,079,798","9,881,727","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451529",3
"US-GOV-1-720201451533","USAID Travel and Transportation","United States Agency for International Development (USAID)","69,051,880","66,969,008","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451533",3
"US-GOV-1-720201451571","USAID Travel and Transportation","United States Agency for International Development (USAID)","4,951,422","4,658,431","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451571",3
"US-GOV-1-720201451574","USAID Travel and Transportation","United States Agency for International Development (USAID)","16,180,931","15,711,708","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451574",3
"US-GOV-1-720201451579","USAID Travel and Transportation","United States Agency for International Development (USAID)","4,923,714","5,495,854","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451579",3
"US-GOV-1-720201451614","USAID Travel and Transportation","United States Agency for International Development (USAID)",211,785,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451614",3
"US-GOV-1-720201451615","USAID Travel and Transportation","United States Agency for International Development (USAID)","-46,913","5,253","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451615",3
"US-GOV-1-720201451689","USAID Travel and Transportation","United States Agency for International Development (USAID)","5,326,823","5,323,967","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451689",3
"US-GOV-1-720201451692","USAID Travel and Transportation","United States Agency for International Development (USAID)","16,091,252","17,585,264","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451692",3
"US-GOV-1-720201451706","USAID Travel and Transportation","United States Agency for International Development (USAID)","170,923","261,036","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451706",3
"US-GOV-1-720201451709","USAID Travel and Transportation","United States Agency for International Development (USAID)","2,744,790","2,883,059","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201451709",3
"US-GOV-1-720201453405","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","-1,368",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201453405",3
"US-GOV-1-720201453406","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","-4,024",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201453406",3
"US-GOV-1-720201550253","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","10,192,782","9,910,827","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550253",3
"US-GOV-1-720201550327","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","1,381",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550327",3
"US-GOV-1-720201550584","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","889,201","634,436","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550584",3
"US-GOV-1-720201550679","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)",-323,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550679",3
"US-GOV-1-720201550690","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","5,298,187","5,023,461","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550690",3
"US-GOV-1-720201550692","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","34,176,308","32,431,516","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550692",3
"US-GOV-1-720201550693","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","288,798","164,986","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550693",3
"US-GOV-1-720201550694","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","2,675,718","2,020,388","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550694",3
"US-GOV-1-720201550729","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)",-217,"1,562","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550729",3
"US-GOV-1-720201550730","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","144,157","154,843","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550730",3
"US-GOV-1-720201550866","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","6,620,077","8,509,996","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550866",3
"US-GOV-1-720201550867","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","326,669","371,327","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550867",3
"US-GOV-1-720201550868","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","11,916,857","13,759,695","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550868",3
